id,full_name,profession,license_number,authority,status,province,trust_score,identity_verified,risk_level
8aaa154d-f866-44ab-9fc0-398789d7b6db,"Chris Ndlovu",Nurse,REG60941,SANC,Active,Northern Cape,96,true,Low
b7d17dac-49d0-40c7-a326-0df1b71f8e88,"Lindiwe Grootboom",Specialist,MP427324,HPCSA,Suspended,Northern Cape,49,true,Medium
071b8e46-b13f-4a9d-9a3e-624bbf5b4f67,"Lerato Grootboom",Nurse,REG47778,SANC,Practising,Northern Cape,93,true,Low
2dbb99f3-8d6f-4c8f-82e3-ad3598bb2fc4,"Kevin Grootboom",Specialist,MP269176,HPCSA,Practising,Eastern Cape,91,true,Low
f349a485-b89c-423c-8da2-23374453e4b8,"Kevin Botha",Doctor,MP597123,HPCSA,Struck Off,Northern Cape,6,false,Critical
2f4dc083-823c-4c6e-8c78-a1bb282f8ce0,"Nomsa Ndlovu",Advocate,LP910261,LPC,Good Standing,Western Cape,99,true,Low
4fa70783-40f2-458a-934a-1b604b8a1c0f,"Lerato Molefe",Doctor,MP222323,HPCSA,Practising,Limpopo,93,true,Low
dfd4d634-2d52-4408-9dd4-18b1abcacf75,"Thabo Molefe",Psychologist,MP469774,HPCSA,Suspended,Mpumalanga,59,true,Medium
a60ad3d2-1ccd-4bee-82ed-7feb0c220b7b,"Kevin Ndlovu",Attorney,LP501841,LPC,Struck Off,Eastern Cape,16,false,Critical
14fd38d0-723e-46ec-84be-74be27d86973,"Thabo Zuma",Advocate,LP482313,LPC,Suspended,North West,47,true,Medium
6e9e32a2-3476-4690-bbc4-9a7aabf6b7a1,"Sipho Molefe",Advocate,LP378254,LPC,Suspended,Western Cape,48,true,Medium
b7e66192-9710-471b-8f71-5dbfaef3ed58,"Musa Smit",Attorney,LP386206,LPC,Good Standing,Eastern Cape,100,true,Low
6595db7b-eecf-4c5b-afa6-d018dad717e1,"Jane Molefe",Doctor,MP267248,HPCSA,Practising,Free State,99,true,Low
5f4621d8-40c4-4da1-ae7c-de0b3fa08a5a,"Tumi Zuma",Advocate,LP616638,LPC,Suspended,Gauteng,40,true,Medium
0d00c742-aa3c-4362-832e-48be3af03313,"Sipho Molefe",Psychologist,MP822648,HPCSA,Struck Off,KwaZulu-Natal,15,false,Critical
628a7583-045e-4417-83a5-9c68e9c4e45d,"Lerato Grootboom",Nurse,REG21183,SANC,Struck Off,Western Cape,1,false,Critical
0ff6ead1-68ae-4e56-9c37-e3ca0a84b0b4,"Musa Smit",Advocate,LP176900,LPC,Struck Off,Gauteng,26,false,Critical
b896da04-d1c7-47d7-b158-b3c9ea89d524,"Lindiwe Molefe",Attorney,LP937558,LPC,Practising,Free State,94,true,Low
41c249e8-6d2d-40c1-916a-9221ba654057,"Jane Ndlovu",Advocate,LP374281,LPC,Suspended,Mpumalanga,57,true,Medium
c36c3cd1-ce76-4973-bcf4-fd9cc979cd9e,"Musa Smith",Attorney,LP478899,LPC,Struck Off,North West,25,false,Critical
e736c626-9500-48be-ab2e-1008a98c3bbe,"Jane Khuma",Doctor,MP935361,HPCSA,Suspended,North West,55,true,Medium
6c99c61d-b770-4d49-9546-bdb200ee11f2,"Lindiwe Khuma",Specialist,MP432758,HPCSA,Practising,Gauteng,100,true,Low
e3e5ac04-fd7e-4b93-9659-65ca57e9ac42,"Musa Khuma",Specialist,MP520036,HPCSA,Struck Off,KwaZulu-Natal,23,false,Critical
1ddc633a-c3f4-44fb-87f5-75eaf2021260,"Lerato Molefe",Attorney,LP828926,LPC,Practising,Western Cape,96,true,Low
c3e31022-d912-4957-a440-3aa047c11d7c,"Tumi Dlamini",Specialist,MP194849,HPCSA,Practising,Limpopo,100,true,Low
2db5c403-1409-4439-8d93-7738bebd93ec,"Kevin Ndlovu",Advocate,LP179324,LPC,Active,Mpumalanga,92,true,Low
dec4d786-db27-4d2e-8bff-dfe97a50fddd,"Sipho Smith",Advocate,LP209599,LPC,Practising,Northern Cape,91,true,Low
46237a30-f6c8-42d0-b4a2-5170bc301013,"Musa Khuma",Attorney,LP790433,LPC,Struck Off,Mpumalanga,27,false,Critical
d3220621-4dba-4bfe-a90d-c8211dfaacc9,"Kevin Smit",Psychologist,MP276359,HPCSA,Active,Free State,92,true,Low
e891e906-6297-46c9-927b-60fb47e45d85,"Sipho Khuma",Advocate,LP556702,LPC,Struck Off,Mpumalanga,20,false,Critical
d6065888-8b6d-417e-82af-d219b03081d7,"Nomsa Botha",Nurse,REG82786,SANC,Suspended,Gauteng,44,true,Medium
f9b1b9e9-042f-47c7-8c73-024cd04676d4,"Chris Smit",Specialist,MP438283,HPCSA,Struck Off,Eastern Cape,1,false,Critical
ca36ec9d-9584-4e56-a076-4743d6d61422,"Lindiwe Ndlovu",Nurse,REG22482,SANC,Good Standing,KwaZulu-Natal,98,true,Low
b051d5ce-24ab-4048-b751-3a52ad5cb5aa,"Lerato Botha",Specialist,MP222342,HPCSA,Good Standing,North West,90,true,Low
1f9e7271-f9c2-45e3-b269-a0d8c65cbea8,"Sipho Molefe",Advocate,LP394132,LPC,Active,Limpopo,97,true,Low
75f12d8f-5678-45d2-ae08-d869914eaf58,"Kevin Grootboom",Attorney,LP920377,LPC,Good Standing,Gauteng,100,true,Low
17ba2014-43ad-4337-8666-a5419f2a1cdc,"Lerato Dlamini",Psychologist,MP862984,HPCSA,Good Standing,KwaZulu-Natal,99,true,Low
6acfa03c-c0db-435c-8e33-d0475d7bade4,"Lindiwe Grootboom",Advocate,LP204620,LPC,Practising,Mpumalanga,93,true,Low
b131779c-3498-4c6a-a87b-15bcf15dc760,"Nomsa Grootboom",Attorney,LP165945,LPC,Practising,Free State,96,true,Low
d031a542-fce5-485e-8ea0-63de156e5582,"Nomsa Zuma",Attorney,LP694131,LPC,Good Standing,Limpopo,90,true,Low
3efe3159-0816-432d-8b88-b90064232317,"Sipho Ndlovu",Advocate,LP484089,LPC,Struck Off,Western Cape,11,false,Critical
69482dbe-1ee3-4152-b173-6d341478c8ad,"John Smit",Psychologist,MP736582,HPCSA,Suspended,Western Cape,56,true,Medium
96ff3869-307e-441b-a61b-36fce9738aee,"Lindiwe Khuma",Doctor,MP598553,HPCSA,Suspended,Mpumalanga,54,true,Medium
97dedb92-b18e-4e7f-b39d-35840d909afc,"Jane Molefe",Nurse,REG83190,SANC,Good Standing,KwaZulu-Natal,99,true,Low
e0794a92-edd6-4093-a6a0-f54ec27e6ca6,"Sipho Ndlovu",Attorney,LP101063,LPC,Active,Limpopo,100,true,Low
31c04e99-ff15-4927-a372-48d0422f62a6,"Lerato Zuma",Advocate,LP902875,LPC,Suspended,Eastern Cape,50,true,Medium
0aa5df1d-73cd-46c8-8f7a-2b4dac7a84ff,"Lindiwe Smith",Psychologist,MP148950,HPCSA,Struck Off,Western Cape,3,false,Critical
033bf5d7-ee62-4db6-9e94-ae148bde9590,"Lerato Grootboom",Doctor,MP310128,HPCSA,Good Standing,Western Cape,90,true,Low
ae569954-e91e-413c-b762-b6db0e2f01d3,"Tumi Dlamini",Specialist,MP696736,HPCSA,Active,Gauteng,93,true,Low
fc892831-7eb9-47be-9d3c-7d712f71720c,"Sipho Botha",Doctor,MP647153,HPCSA,Suspended,Eastern Cape,40,true,Medium
3572b8c4-6872-43f3-a38e-89c2768e7cc0,"Thabo Zuma",Advocate,LP995550,LPC,Suspended,Free State,45,true,Medium
f15dac3b-c648-4b10-914c-ea26d4abc427,"Lindiwe Molefe",Specialist,MP891183,HPCSA,Active,Northern Cape,94,true,Low
74368853-ec66-47f6-8f5d-51bcf9065b25,"Musa Khuma",Doctor,MP971379,HPCSA,Struck Off,Limpopo,14,false,Critical
814c6cbe-4e41-4105-82cb-4929b56827f5,"Sarah Dlamini",Psychologist,MP505124,HPCSA,Good Standing,North West,91,true,Low
7f3ab09b-bab4-4172-a1c7-c3026c391b5b,"John Smith",Nurse,REG29698,SANC,Practising,Limpopo,100,true,Low
47bc2a99-f309-4d84-ba5f-6a7c8c01342b,"Sarah Dlamini",Nurse,REG36610,SANC,Active,Eastern Cape,94,true,Low
711b9131-b98e-4c8d-ab7d-3416c323df2e,"Lindiwe Dlamini",Advocate,LP625911,LPC,Struck Off,Free State,9,false,Critical
692f8dc6-6864-4522-833f-f22fed1ae3b2,"Sarah Zuma",Specialist,MP720402,HPCSA,Suspended,Mpumalanga,56,true,Medium
efeea782-6e89-4dc0-a1f4-acdd19a42818,"Thabo Smith",Attorney,LP286063,LPC,Suspended,Mpumalanga,59,true,Medium
dfe9d989-f8cc-4e71-b97e-296d5d8681de,"Thabo Botha",Attorney,LP558852,LPC,Active,Limpopo,95,true,Low
0aa9b4ea-d920-435e-9f65-1dabf92af4e3,"Lerato Ndlovu",Doctor,MP312320,HPCSA,Struck Off,Northern Cape,7,false,Critical
cf01138d-814e-4e62-af84-d4a72da98a37,"Jane Smit",Psychologist,MP885010,HPCSA,Practising,Western Cape,96,true,Low
5dfdd00a-6085-4a54-9803-6b9bb97ee9fb,"Nomsa Ndlovu",Nurse,REG74019,SANC,Active,Free State,93,true,Low
e1faa4f1-0de4-43f5-be46-1087b4fd62d1,"Nomsa Smit",Attorney,LP302391,LPC,Struck Off,Limpopo,2,false,Critical
22b95b9e-fc94-4fcb-9bbe-efaf2ce67984,"Jane Smit",Advocate,LP618530,LPC,Struck Off,Eastern Cape,8,false,Critical
8b42f545-d2a8-49d4-911d-a3a7bb3e54b0,"Kevin Khuma",Doctor,MP956852,HPCSA,Suspended,KwaZulu-Natal,47,true,Medium
a5fce101-c4a5-4db0-91a8-2c67f97a3133,"Nomsa Smith",Doctor,MP151206,HPCSA,Practising,Free State,98,true,Low
b98962ca-acea-493b-921d-4ded0f9fed36,"Nomsa Muller",Nurse,REG76491,SANC,Suspended,Western Cape,54,true,Medium
2f86632c-5ea4-4e83-832b-da6417a294ae,"Jane Smit",Attorney,LP604245,LPC,Active,North West,94,true,Low
222bdbed-2503-4c45-8251-3109a00fd16e,"Chris Ndlovu",Nurse,REG64497,SANC,Good Standing,Gauteng,94,true,Low
1faa3271-dd40-4814-b48c-20ccffa43855,"Nomsa Smit",Psychologist,MP237865,HPCSA,Practising,Mpumalanga,100,true,Low
55eaf140-6476-4113-b828-84975a636ebe,"John Molefe",Nurse,REG84035,SANC,Struck Off,Western Cape,16,false,Critical
12d7aa11-6fe3-4eca-be4d-c3cc43793a56,"Kevin Muller",Doctor,MP943573,HPCSA,Active,Limpopo,92,true,Low
c8bd62db-1518-48e8-9073-6937dc3a69e0,"Chris Muller",Advocate,LP779153,LPC,Active,KwaZulu-Natal,98,true,Low
89fe4dd5-2750-497c-a7c6-2bd415a86cef,"Chris Ndlovu",Attorney,LP667399,LPC,Active,North West,99,true,Low
0b5e5c41-a60c-404a-977b-5216832d4d1b,"Lerato Grootboom",Psychologist,MP710414,HPCSA,Struck Off,Limpopo,5,false,Critical
eedad7bf-7483-4870-9a92-56da5ca9884b,"Tumi Molefe",Attorney,LP119531,LPC,Practising,Eastern Cape,99,true,Low
2b78d95b-ad36-4ae5-b917-23e59e498954,"Musa Zuma",Nurse,REG71806,SANC,Active,Free State,92,true,Low
92d807ad-501c-4f9f-af7e-a528ec2aa235,"John Smith",Nurse,REG64829,SANC,Good Standing,North West,100,true,Low
ebb0da67-6394-491c-8311-730bab999632,"Lindiwe Botha",Advocate,LP198587,LPC,Practising,Eastern Cape,93,true,Low
4872a2de-51c7-4ca1-bddc-666881b8ef30,"Sipho Dlamini",Psychologist,MP247430,HPCSA,Struck Off,Free State,5,false,Critical
4ceedb88-35b7-4f85-aeb4-e46bc3ac6a99,"Lindiwe Botha",Nurse,REG93811,SANC,Suspended,North West,56,true,Medium
fd0a89f9-8019-4bd9-973f-efd0faf6d629,"Sipho Molefe",Advocate,LP348001,LPC,Good Standing,Limpopo,93,true,Low
1582a2f4-ae7b-49da-a451-7965acf043f3,"Thabo Muller",Specialist,MP874895,HPCSA,Suspended,Gauteng,42,true,Medium
03011b57-c24e-4d8f-9a5b-cde4c60ec771,"Musa Zuma",Doctor,MP867750,HPCSA,Active,Western Cape,99,true,Low
24492383-d2d8-44bf-a239-f8d12ebd0f43,"Sarah Ndlovu",Attorney,LP541396,LPC,Good Standing,Eastern Cape,98,true,Low
6776fad9-febe-4575-bd06-8545024a36b7,"Sarah Zuma",Attorney,LP336725,LPC,Practising,Free State,90,true,Low
a1fdb458-eca0-4acb-a9a8-2e921649ca2f,"Tumi Muller",Nurse,REG17750,SANC,Active,Mpumalanga,90,true,Low
20099122-298a-444e-b6d2-4732362c123b,"Nomsa Smit",Nurse,REG25597,SANC,Good Standing,Gauteng,93,true,Low
cad08b25-60c2-4db5-8981-e6c4bf675ffd,"Nomsa Grootboom",Psychologist,MP247343,HPCSA,Suspended,North West,48,true,Medium
c8453740-4d75-446f-9763-1726d5896c4a,"Kevin Ndlovu",Doctor,MP598712,HPCSA,Practising,Western Cape,96,true,Low
c9d8430b-c13a-44cc-97ad-a7b4ec928a77,"Lerato Khuma",Psychologist,MP393889,HPCSA,Good Standing,North West,91,true,Low
f3cd9b77-d3ea-462d-a486-5228b71afc6f,"John Botha",Attorney,LP700385,LPC,Good Standing,Gauteng,91,true,Low
bfc9b1bd-df19-4fb0-b52b-63c3c26f5e09,"Sarah Muller",Doctor,MP392921,HPCSA,Struck Off,Western Cape,15,false,Critical
caa652fb-a596-44cb-9bdf-f2efe4e2860d,"Chris Ndlovu",Nurse,REG10579,SANC,Struck Off,Free State,12,false,Critical
b03e9be4-57a6-44ef-b0f7-d4ee6179661b,"Musa Grootboom",Nurse,REG50847,SANC,Good Standing,North West,98,true,Low
96b8acce-76a4-4cfe-9d69-1463049d0259,"Musa Smit",Doctor,MP758296,HPCSA,Practising,Western Cape,93,true,Low
dd14fff1-5240-42b2-8a64-053464b3a544,"John Muller",Specialist,MP332419,HPCSA,Practising,Limpopo,97,true,Low
5379ddca-a953-46d1-91a2-2d31fa2f493c,"John Molefe",Specialist,MP584408,HPCSA,Suspended,Limpopo,60,true,Medium
2f7860b2-3340-4486-baac-bc615b8b7feb,"Musa Ndlovu",Nurse,REG76211,SANC,Active,Free State,96,true,Low
709ec3ce-976b-4ce6-b7ec-f79530152be7,"Chris Molefe",Doctor,MP941652,HPCSA,Active,Mpumalanga,95,true,Low
67b870b9-1beb-4abf-82f4-3fb8973cf102,"Lindiwe Zuma",Attorney,LP731590,LPC,Active,Limpopo,97,true,Low
7d1897f7-5d26-466d-a317-aea6b3324820,"Nomsa Botha",Specialist,MP334067,HPCSA,Good Standing,Northern Cape,92,true,Low
08b9b2b0-2484-4692-b128-83c17fb33fb7,"Kevin Muller",Attorney,LP479321,LPC,Active,Free State,97,true,Low
b8082ed5-f26c-4a4e-a3aa-cb56aff5584d,"Tumi Ndlovu",Advocate,LP428270,LPC,Practising,Western Cape,91,true,Low
7c3671f8-3320-45b6-9ecf-fd866fce5d94,"Chris Grootboom",Psychologist,MP694821,HPCSA,Good Standing,Eastern Cape,96,true,Low
e1427b8c-a82a-4eff-9c5f-3dd7d34a2e86,"Thabo Botha",Advocate,LP830379,LPC,Practising,Western Cape,94,true,Low
008cf644-3de3-4c97-a8c1-13bc57da6808,"Nomsa Botha",Advocate,LP469256,LPC,Active,Free State,96,true,Low
6b50d145-d2a3-4dd0-9191-442f05329364,"Tumi Grootboom",Attorney,LP920107,LPC,Struck Off,Gauteng,1,false,Critical
d70186eb-8be5-4ec8-97d6-e409498a6887,"Nomsa Zuma",Specialist,MP107760,HPCSA,Struck Off,Mpumalanga,10,false,Critical
dd1a95c8-e47b-4968-a220-935bf5fb8e99,"Musa Molefe",Attorney,LP994626,LPC,Active,Western Cape,95,true,Low
9e106a51-4e41-434b-91e1-d372da3013c3,"Kevin Grootboom",Attorney,LP292998,LPC,Suspended,KwaZulu-Natal,45,true,Medium
153ee343-2639-4308-9db2-62e05fae029c,"Lindiwe Dlamini",Psychologist,MP865737,HPCSA,Good Standing,Limpopo,93,true,Low
e45b5ddf-f2c3-4a37-ab39-a268e80c67cd,"Nomsa Muller",Attorney,LP595503,LPC,Struck Off,Free State,0,false,Critical
87ded22f-f8ad-4e99-a79e-4d9141008f5d,"Lerato Zuma",Doctor,MP217957,HPCSA,Active,Eastern Cape,97,true,Low
f6016274-6acf-4bd6-89fd-5439c69f4496,"Musa Dlamini",Advocate,LP769447,LPC,Active,Gauteng,91,true,Low
cef45ae9-c5a7-42e4-9d8a-bb8ea93f09f2,"Thabo Zuma",Nurse,REG16486,SANC,Good Standing,Mpumalanga,90,true,Low
db6dce65-71fa-4379-9a98-0a7bde910936,"Musa Molefe",Psychologist,MP437047,HPCSA,Active,Limpopo,95,true,Low
0564e24f-8fa1-4240-af32-6bd30f227a3b,"Nomsa Smit",Advocate,LP401940,LPC,Struck Off,KwaZulu-Natal,4,false,Critical
e845f5f4-cbd4-4ffb-8764-65b7f90546d8,"Lindiwe Botha",Attorney,LP364541,LPC,Active,Eastern Cape,96,true,Low
0221a216-8967-456a-b16b-06bd6466cb93,"Nomsa Ndlovu",Nurse,REG98946,SANC,Suspended,Limpopo,42,true,Medium
55f7c96c-c0ac-43f2-b4a1-747c00d608ec,"Nomsa Muller",Attorney,LP307413,LPC,Practising,Eastern Cape,96,true,Low
2beee7d9-875f-4c09-bd8a-5f466358c105,"John Muller",Psychologist,MP333664,HPCSA,Suspended,Free State,45,true,Medium
7f9e187e-0ff0-48ca-bc03-c62d6b1edf76,"Thabo Muller",Nurse,REG62334,SANC,Struck Off,Gauteng,26,false,Critical
f426f0ab-9a34-4ff1-a4f6-4fbb8742542c,"Thabo Dlamini",Specialist,MP118715,HPCSA,Good Standing,Gauteng,100,true,Low
41f58be5-de89-4480-a802-6d84263662a3,"Lerato Khuma",Attorney,LP442697,LPC,Practising,Gauteng,90,true,Low
fc02ace3-6de5-4081-ae45-13fb82f76b42,"Chris Grootboom",Advocate,LP855003,LPC,Suspended,North West,45,true,Medium
5cd05eac-e7e0-4b4c-9d5b-0e64bbeac182,"Sipho Smit",Doctor,MP875132,HPCSA,Struck Off,KwaZulu-Natal,7,false,Critical
053dedae-94a0-4498-aff4-55a823756cc8,"Jane Ndlovu",Doctor,MP357821,HPCSA,Struck Off,Limpopo,27,false,Critical
2553ed10-8d72-4934-b867-760a6fb19f95,"Nomsa Smit",Psychologist,MP333249,HPCSA,Good Standing,KwaZulu-Natal,100,true,Low
f05efd8a-8a02-4641-8483-f4be8d5d335f,"Lindiwe Smit",Psychologist,MP682155,HPCSA,Suspended,Eastern Cape,44,true,Medium
ca3ed26f-6963-4a59-bb6b-52e2d53a5a46,"Sipho Khuma",Advocate,LP457344,LPC,Practising,Mpumalanga,90,true,Low
47aa80cf-0492-4ec9-bf95-b533af3fb700,"Thabo Molefe",Psychologist,MP497691,HPCSA,Good Standing,KwaZulu-Natal,95,true,Low
f4a35912-ec09-47d4-a74a-68319a60e9ee,"Kevin Dlamini",Doctor,MP967777,HPCSA,Struck Off,Free State,13,false,Critical
24985d75-be32-43ed-a1e8-6d40939b550e,"Sarah Smith",Advocate,LP699600,LPC,Active,KwaZulu-Natal,93,true,Low
68a3eb93-4c7a-4e88-a274-591fcf1acccf,"Tumi Dlamini",Psychologist,MP438743,HPCSA,Practising,Western Cape,91,true,Low
4bd1c283-3bee-4caa-8c33-b822bb68c5ad,"Thabo Ndlovu",Advocate,LP496878,LPC,Struck Off,Eastern Cape,10,false,Critical
f93ff5a0-aa45-4e3b-a883-2cd43ec7c4b0,"Sarah Dlamini",Attorney,LP662043,LPC,Suspended,Gauteng,59,true,Medium
b7e282d9-c61c-45b4-9d2d-3abbb253664d,"Lindiwe Grootboom",Attorney,LP845086,LPC,Practising,Free State,96,true,Low
d410c135-257f-47bd-acad-3e7662016222,"Lindiwe Molefe",Advocate,LP779349,LPC,Active,Free State,100,true,Low
50f6b978-bc28-4f1d-aac2-03e9045b4ce8,"Nomsa Botha",Nurse,REG70784,SANC,Good Standing,Mpumalanga,98,true,Low
96b4c5a8-2a24-4622-81e7-b3aa371cfa7d,"Thabo Molefe",Nurse,REG76451,SANC,Practising,Western Cape,93,true,Low
c9b7f0e4-8a43-4f37-a952-a537da7c21a3,"Sarah Smith",Nurse,REG18948,SANC,Struck Off,Limpopo,1,false,Critical
f5dfce08-d280-4f11-b46e-d36e9ed7dd0d,"Thabo Smith",Specialist,MP544549,HPCSA,Good Standing,Eastern Cape,97,true,Low
bc6242b2-8b36-4a9c-b0c2-91d95e475074,"Jane Smit",Advocate,LP578496,LPC,Suspended,Free State,57,true,Medium
5d3f23d6-8b28-4e45-a75a-4cce320a50db,"Jane Zuma",Nurse,REG19410,SANC,Struck Off,Limpopo,21,false,Critical
5d7f878b-2973-488f-83ee-2d532100fa78,"Kevin Grootboom",Advocate,LP790442,LPC,Suspended,Free State,50,true,Medium
09dd7090-0cc7-4ac4-a9de-0ccf02c82124,"Lindiwe Zuma",Doctor,MP883117,HPCSA,Active,Limpopo,95,true,Low
0b5a821d-6d50-44b9-8b3d-99e346c73759,"Musa Khuma",Advocate,LP303945,LPC,Practising,Western Cape,93,true,Low
797d5cd6-7b62-49db-9ac3-3ab9767954f1,"Musa Ndlovu",Advocate,LP472733,LPC,Practising,North West,96,true,Low
c7d12dac-9edc-4baa-9fe0-78be234b4aa3,"Kevin Ndlovu",Doctor,MP229569,HPCSA,Struck Off,Northern Cape,3,false,Critical
904ef669-30af-4199-9552-aa2015d7c3fa,"Sarah Molefe",Specialist,MP276254,HPCSA,Struck Off,Gauteng,23,false,Critical
d7a8bb42-6eb9-412a-8899-e2cb36b1f708,"Jane Zuma",Specialist,MP726460,HPCSA,Struck Off,Gauteng,15,false,Critical
bf24acab-ffd5-4552-ae92-bdfb0d27f59b,"Lindiwe Zuma",Psychologist,MP175481,HPCSA,Good Standing,Western Cape,98,true,Low
2795db2a-41ac-4b78-9616-17bd21f7b0c0,"Kevin Ndlovu",Psychologist,MP391621,HPCSA,Struck Off,Northern Cape,21,false,Critical
fa183ffd-a879-4943-8c83-afbef51e6a6f,"Jane Muller",Advocate,LP612189,LPC,Suspended,Western Cape,59,true,Medium
ade3cb81-575d-4f1a-a34c-3d811a5b55c6,"Jane Muller",Psychologist,MP430012,HPCSA,Suspended,Eastern Cape,55,true,Medium
f2ff49b3-05c7-43a5-91a1-e9540df4991b,"Lerato Botha",Specialist,MP186770,HPCSA,Active,Western Cape,98,true,Low
4b7e0cce-e741-457e-b3a7-dbb4f05e4c31,"Lindiwe Zuma",Advocate,LP221938,LPC,Struck Off,KwaZulu-Natal,27,false,Critical
759ba0d3-c0e6-4a43-ae88-58d19d23ca8e,"Lindiwe Botha",Specialist,MP981068,HPCSA,Struck Off,Free State,26,false,Critical
c1c6051b-b96a-4029-919a-d1573708efc2,"Chris Dlamini",Nurse,REG28176,SANC,Good Standing,Limpopo,96,true,Low
5af6ae5a-9ab1-46d3-99f4-be57159c12ea,"Sipho Khuma",Advocate,LP182727,LPC,Struck Off,Western Cape,22,false,Critical
4e659d48-1bf6-4e88-b6fe-51ce2987eadc,"Chris Zuma",Specialist,MP641608,HPCSA,Good Standing,Limpopo,96,true,Low
d736909f-9f34-4c70-a21e-d72f81aeab23,"Kevin Khuma",Psychologist,MP921740,HPCSA,Practising,North West,97,true,Low
5a2f5f7f-8bef-406d-a67b-62bd0e10709f,"Tumi Smit",Attorney,LP141009,LPC,Struck Off,KwaZulu-Natal,14,false,Critical
0a88b697-7211-44c7-b921-04dd0f768d89,"John Zuma",Attorney,LP445126,LPC,Active,Free State,100,true,Low
f1b15bc6-acee-467f-b8de-5f3bf8132af0,"Musa Muller",Psychologist,MP974127,HPCSA,Suspended,Mpumalanga,60,true,Medium
937dc2d7-c38c-42ea-a93a-da7bce720378,"Jane Smith",Advocate,LP226096,LPC,Good Standing,Free State,100,true,Low
872e3780-6079-406d-8367-92065d522121,"Kevin Smit",Nurse,REG83161,SANC,Active,Mpumalanga,95,true,Low
c11642e6-dd0e-4c98-b58f-0b8a3979edc5,"Nomsa Molefe",Attorney,LP638975,LPC,Suspended,Limpopo,50,true,Medium
cf18478d-c0be-4096-95a8-93af90044e08,"Jane Zuma",Specialist,MP815302,HPCSA,Active,North West,92,true,Low
39804b6c-f144-434f-9d37-0774373c34c3,"Lindiwe Zuma",Doctor,MP905988,HPCSA,Struck Off,Limpopo,27,false,Critical
8fdad26e-84d0-4ad6-b657-e921d937ad50,"Lindiwe Grootboom",Psychologist,MP567158,HPCSA,Active,North West,100,true,Low
5a019656-e32d-44c7-819d-230ad3fc7eb3,"Lerato Dlamini",Specialist,MP301771,HPCSA,Active,Gauteng,97,true,Low
6e475ade-9bcb-4726-8829-e4d4f3b7ee47,"Jane Grootboom",Nurse,REG93380,SANC,Struck Off,Free State,9,false,Critical
4b52fd00-64f0-47df-bbd9-b94966ea837c,"Nomsa Molefe",Doctor,MP779236,HPCSA,Active,KwaZulu-Natal,98,true,Low
0b4c7360-cfb1-4efe-8bfd-6312e06f00e1,"John Ndlovu",Doctor,MP906099,HPCSA,Suspended,Gauteng,56,true,Medium
a06fb9b9-7197-40e5-9b7d-4dfa103605be,"Sipho Smit",Psychologist,MP313795,HPCSA,Good Standing,Free State,91,true,Low
74ceca16-edc3-498a-8d51-7474721e0ead,"Tumi Grootboom",Psychologist,MP228051,HPCSA,Struck Off,Gauteng,21,false,Critical
4bd9ccd2-6b21-4c34-abaa-f176c852f81c,"Lindiwe Botha",Psychologist,MP600319,HPCSA,Struck Off,Free State,22,false,Critical
e72c468f-2a68-464e-898a-d1cc4c2b2d88,"Musa Muller",Attorney,LP102231,LPC,Suspended,KwaZulu-Natal,52,true,Medium
1ad5d5c2-260b-4089-9c40-d48813e71e13,"Jane Molefe",Nurse,REG35859,SANC,Practising,Free State,93,true,Low
ba275826-1dec-4251-9451-3d4a75ebde09,"Sarah Molefe",Doctor,MP293419,HPCSA,Suspended,Western Cape,57,true,Medium
e79e869a-31bf-475e-9fc0-3a441084d1df,"Sipho Dlamini",Specialist,MP571662,HPCSA,Struck Off,Eastern Cape,2,false,Critical
fb69c6d8-4099-4740-af7d-4418dcd3a9c7,"Jane Dlamini",Advocate,LP304435,LPC,Struck Off,Limpopo,27,false,Critical
e3188591-8740-495d-aff1-e42235e09752,"Sipho Zuma",Attorney,LP524018,LPC,Suspended,KwaZulu-Natal,56,true,Medium
49fca16a-43b6-4046-b727-e00c6e93cd37,"Nomsa Dlamini",Attorney,LP941111,LPC,Active,Western Cape,94,true,Low
f8cd86d7-98ce-4b2d-bb3a-2fdf18117792,"Chris Ndlovu",Doctor,MP858871,HPCSA,Suspended,Eastern Cape,47,true,Medium
364c0b55-a786-4187-b352-c47a45c2730d,"Kevin Smith",Specialist,MP885319,HPCSA,Good Standing,Gauteng,98,true,Low
7da6d001-053c-4978-acf1-b0039f34b96e,"John Smit",Doctor,MP470704,HPCSA,Suspended,North West,41,true,Medium
52d80f09-8df6-4ee7-bc50-9c753f183f41,"Sipho Dlamini",Psychologist,MP909310,HPCSA,Struck Off,KwaZulu-Natal,28,false,Critical
c3e8e6f8-e7dd-4cb4-abd5-fc3edfdf75d3,"Sipho Grootboom",Psychologist,MP245573,HPCSA,Good Standing,Eastern Cape,93,true,Low
2258f5e0-8868-43ef-bac6-0db48414998e,"Nomsa Muller",Nurse,REG96250,SANC,Suspended,KwaZulu-Natal,49,true,Medium
3fcf02d8-4127-47d2-b2d4-979fa3436f5c,"Tumi Dlamini",Specialist,MP299697,HPCSA,Suspended,Northern Cape,48,true,Medium
a26aebf5-6315-45dd-92f2-1640f10f0f2b,"Musa Muller",Psychologist,MP402169,HPCSA,Practising,Western Cape,99,true,Low
42e3c1b1-5ee0-415f-8274-d2c581edbdcc,"Nomsa Zuma",Specialist,MP739845,HPCSA,Suspended,Free State,60,true,Medium
